product_id,encode_ms,search_ms,consensus_ms,score_ms,fuse_ms,total_ms
375,27.116999990539625,5.464399990160018,0.06619998021051288,4.199399991193786,0.0501000031363219,36.897099955240265
500,19.51259997440502,1.2744000123348087,0.051499984692782164,2.7823999989777803,0.03510000533424318,23.655999975744635
7783,29.03350000269711,1.8553999834693968,0.059900019550696015,7.392699975753203,0.06799999391660094,38.40949997538701
7798,29.875500011257827,1.418500003637746,0.06479999865405262,7.091900013620034,0.09830002090893686,38.5490000480786
8713,25.75600001728162,1.761100022122264,0.1008999824989587,13.117700000293553,0.12179999612271786,40.857500018319115
8714,30.145400000037625,1.720900007057935,0.0813000078778714,14.476399985142052,0.11600001016631722,46.5400000102818
8731,25.201099982950836,1.3525999966077507,0.08840000373311341,11.74780001747422,0.11500000255182385,38.50490000331774
8758,29.385700006969273,2.5855999847408384,0.0771000050008297,6.526599987410009,0.05800000508315861,38.63299998920411
8767,23.593699996126816,2.1579999884124845,0.06640001083724201,5.7480999967083335,0.05269999383017421,31.61889998591505
8858,21.56030002515763,1.8816000083461404,0.07089998689480126,10.64089999999851,0.06990000838413835,34.22360002878122
8863,18.96600000327453,1.3854999851901084,0.06669998401775956,10.405000008177012,0.07239999831654131,30.89559997897595
9350,23.057499987771735,1.5177000022958964,0.05929998587816954,3.673200000775978,0.04889999399892986,28.35659997072071
9470,18.77789999707602,1.4628999924752861,0.05609999061562121,6.041599990567192,0.06600000779144466,26.404499978525564
9941,20.31859999988228,0.826300005428493,0.04060001811012626,4.343399981735274,0.045900000259280205,25.574800005415455
10008,12.64560001436621,1.1373000161256641,0.06619998021051288,1.727399998344481,0.03399999695830047,15.610500006005168
10038,22.09519999451004,1.4602000010199845,0.050700007705017924,1.2607000244315714,0.02500001573935151,24.891800043405965
10064,14.453999989200383,0.9179000044241548,0.07059998461045325,4.500000010011718,0.04689997876994312,19.989399967016652
10067,19.513100007316098,1.3696000096388161,0.08220001473091543,2.453799999784678,0.04539999645203352,23.46410002792254
10291,32.22449999884702,2.1749000006821007,0.10900001507252455,3.793299983954057,0.06570000550709665,38.3674000040628
10292,42.25120000774041,2.7076000114902854,0.15119998715817928,5.3183999843895435,0.13699999544769526,50.56539998622611
10834,53.59679998946376,3.002899989951402,0.1244999875780195,25.96679999260232,0.12799998512491584,82.81899994472042
10879,37.870499974815175,2.218100009486079,0.10340000153519213,7.778300001518801,0.0926000066101551,48.0628999939654
11081,30.51489999052137,1.9508999830577523,0.07249999907799065,20.71270000305958,0.12509999214671552,53.37609996786341
11798,22.242399980314076,1.593299995874986,0.07470001582987607,5.667599994922057,0.03579998156055808,29.613799968501553
12169,27.0672999904491,1.1223000183235854,0.04939999780617654,11.218199972063303,0.07730000652372837,39.534499985165894
12173,14.450899994699284,1.190899987705052,0.04490002174861729,8.410199981881306,0.0788999896030873,24.175799975637347
12190,14.926400006515905,1.3503000081982464,0.0509000092279166,7.9821000108495355,0.076299998909235,24.38600003370084
12192,15.084399987244979,1.3225000002421439,0.053499999921768904,9.77419997798279,0.09010001667775214,26.324699982069433
12200,23.195399990072474,0.7212999917101115,0.04749998333863914,8.71770002413541,0.07239999831654131,32.75429998757318
12213,23.902400018414482,1.369699981296435,0.058600009651854634,13.365399994654581,0.09019998833537102,38.786299992352724
12224,30.519100022502244,1.3421000039670616,0.06379999103955925,14.605300006223843,0.10429997928440571,46.63460000301711
12233,20.72640002006665,1.3772000093013048,0.06550000398419797,12.602299975696951,0.1252999936696142,34.89670000271872
12240,24.00810000835918,1.6092000005301088,0.07309997454285622,14.415900019230321,0.13600001693703234,40.2423000195995
12245,37.986300012562424,1.0765999904833734,0.08219998562708497,8.626700000604615,0.0751999905332923,47.84699997981079
12411,21.73229999607429,2.4213999859057367,0.08319999324157834,6.991600006585941,0.12119999155402184,31.349699973361567
12414,28.88830000301823,2.861099987057969,0.08629998774267733,7.709199999226257,0.07169999298639596,39.61659997003153
13836,49.55850000260398,2.213100000517443,0.1120000088121742,13.429900020128116,0.09480002336204052,65.40830005542375
13894,79.46060001268052,2.544199989642948,0.11160000576637685,11.761300003854558,0.08739999611862004,93.96510000806302
13915,35.03420000197366,2.2911000123713166,0.15659999917261302,13.939900003606454,0.1024999946821481,51.52430001180619
14191,36.403899983270094,2.2188999864738435,0.13380000018514693,4.25509997876361,0.0748000165913254,43.08649996528402
14277,44.90589999477379,2.035000012256205,0.08670001989230514,18.039000016869977,0.1267999759875238,65.1934000197798
14286,32.8326000017114,1.8143999914173037,0.09329998283647001,3.2298000005539507,0.05699999746866524,38.02709997398779
14378,22.02840000973083,1.5032999799586833,0.06710001616738737,4.979100020136684,0.05740000051446259,28.635300026508048
15041,25.753800000529736,1.6017000016290694,0.056200020480901,4.365200002212077,0.04129999433644116,31.818200019188225
15071,28.49140000762418,1.9008000090252608,0.06730001769028604,10.20679998327978,0.059600017266348004,40.72590003488585
15076,25.854499981505796,1.4942999987397343,0.06029999349266291,9.679799986770377,0.06650001159869134,37.15539997210726
15096,29.292499995790422,1.440699998056516,0.05649999366141856,9.956699999747798,0.06739998934790492,40.81379997660406
15103,17.791699996450916,1.0719999845605344,0.059399986639618874,5.113799998071045,0.052300019888207316,24.08919998561032
15112,12.974600016605109,0.9423999872524291,0.05020000389777124,4.978899989509955,0.05299999611452222,18.999099993379787
15132,13.300499995239079,0.9879000135697424,0.047299981815740466,5.292700021527708,0.06629998097196221,19.69469999312423
15149,23.397000011755154,1.9866999937221408,0.07899999036453664,9.016099997097626,0.07350000669248402,34.55229999963194
15187,21.999399992637336,1.3875000004190952,0.06990000838413835,9.23780002631247,0.10689999908208847,32.80150002683513
15195,38.25310000684112,2.9574000218417495,0.09839999256655574,14.713100012158975,0.1272000081371516,56.149200041545555
15206,47.655200003646314,2.967100008390844,0.11449999874457717,15.401900018332526,0.13270002091303468,66.2714000500273
15398,48.17609998281114,2.045500004896894,0.09469999349676073,5.1697999879252166,0.0641999940853566,55.550299963215366
15832,38.171099993633106,1.9013999844901264,0.0720999960321933,9.729899989906698,0.06630001007579267,49.94079997413792
15901,17.810999997891486,1.5431000210810453,0.07200002437457442,6.306600000243634,0.09860002319328487,25.831300066784024
15910,17.689800006337464,1.369300007354468,0.06739998934790492,5.634400004055351,0.06299998494796455,24.823899992043152
15912,14.998899976490065,1.1935000075027347,0.0577000027988106,5.310499982442707,0.05900001269765198,21.61959998193197
15926,14.591599989216775,1.3386000064201653,0.05699999746866524,2.229599980637431,0.04159999662078917,18.258399970363826
15940,15.367699990747496,0.8382000087294728,0.051700015319511294,4.402099992148578,0.05490001058205962,20.71460001752712
15941,11.569299997063354,1.3248000177554786,0.06660001236014068,6.385399989085272,0.06739998934790492,19.41350000561215
15976,16.917900007683784,1.0942999797407538,0.066100008552894,5.472299992106855,0.07079998613335192,23.62139997421764
15984,15.738799993414432,0.8075999794527888,0.052000017603859305,1.7718000162858516,0.03440000000409782,18.40460000676103
15988,16.503299993928522,1.4519999967887998,0.06739998934790492,2.473100001225248,0.04549999721348286,20.541299978503957
16001,16.583399992669,1.4527000021189451,0.06220000796020031,2.7028000040445477,0.04939999780617654,20.85050000459887
16366,20.032200001878664,1.3608000008389354,0.07069998537190259,2.8347000188659877,0.04110002191737294,24.339500028872862
16537,22.60500000556931,1.3743000163231045,0.06559997564181685,4.911700001684949,0.06009999196976423,29.016699991188943
16539,22.827699984190986,1.355100015643984,0.07790001109242439,5.201099993428215,0.0644999963697046,29.526300000725314
16660,33.616700005950406,1.5866000030655414,0.10629999451339245,3.2420000061392784,0.05269999383017421,38.60430000349879
16666,24.80640000430867,1.8526000203564763,0.08950001210905612,3.5638999834191054,0.06220000796020031,30.37460002815351
18405,27.091699972515926,2.2677000088151544,0.08149998029693961,25.48939999542199,0.16029999824240804,55.09059995529242
18408,27.765999984694645,1.9616000063251704,0.08009999874047935,22.079700022004545,0.15780000831000507,52.045200020074844
18415,22.894099995028228,1.843900012318045,0.07979999645613134,23.75329998903908,0.1315999834332615,48.702699976274744
18425,18.489900015993044,1.326500001596287,0.06769999163225293,16.790299996500835,0.13470000703819096,36.80910001276061
18426,20.82370000425726,1.7635000112932175,0.07600002572871745,23.38389999931678,0.14720001490786672,46.194300055503845
18461,31.42020001541823,1.7748000100255013,0.07429998368024826,11.753900005714968,0.07660000119358301,45.09980001603253
18465,28.135300002759323,1.368700002785772,0.08430000161752105,8.160900004440919,0.05080000846646726,37.80000002007
18480,18.438200000673532,1.09039997914806,0.07410001126118004,24.087099998723716,0.11079999967478216,43.80059998948127
18508,16.228899999987334,1.0995999909937382,0.059699988923966885,2.0417000050656497,0.03749999450519681,19.467399979475886
